product_name,raw_category,ondc_domain,district
Green blouse with intricate zari and stone embroidery work,Fashion,RET12,Ongole
Green blouse with intricate zari and stone embroidery,Fashion,RET12,Ongole
Buy Online Purple Color Embroidery Work Blouse For Women At Lowest Price,Fashion,RET12,Ongole
maroon color maggam work blouse with golden embroidery and stone work,Fashion,RET12,Ongole
Green blouse with intricate zari and stone embroidery work,Fashion,RET12,Ongole
Neha Sri's Pineapple Incense Sticks - 4 Packs of 12 Stick,Pooja,RET16,Ongole
Black Stone Incense Sticks - 4 Packs of 12 Sticks,Pooja,RET16,Ongole
Neha's Sri's Rose Incense Sticks - 4 Packs of 12,Pooja,RET16,Ongole
Pack of 12 Jasmine Incense Sticks,Pooja,RET16,Ongole
Neha Sris Harmony Incense Sticks pack of 12,Pooja,RET16,Ongole
Nena Sri's Pineapple Incense Sticks,Pooja,RET16,Ongole
Neha's Classic Incense Sticks 3 in 1,Pooja,RET16,Ongole
Neha Elite 3 in 1 Incense Dhoop Sticks,Pooja,RET16,Ongole
Yellow blouse with floral embroidery,Fashion,RET12,Ongole
Buy Zari and Stone Work Blouse Design Online at Low Prices in India,Fashion,RET12,Ongole
Yellow Saree Blouse With Floral Embroidery,Fashion,RET12,Ongole
Red and gold embroidered blouse with floral motifs,Fashion,RET12,Ongole
"Exquisite Hand Embroidered Cream Georgette Blouse Piece With Zari, Beads and Thread Work - Perfect for Special Occasions",Fashion,RET12,Ongole
Green Blouse Pieces with Floral Embroidery,Fashion,RET12,Ongole
Indian Ethnic Fuchsia Pink Silk Thread Bangle Set for Women and Girls,Jewellary,RET12,Ongole
Blue Silk Thread Bangle with Red Stone and Pearl Embellishment,Jewellary,RET12,Ongole
Title: Pink and Blue Silk Thread Bangle with Stone Detailing,Jewellary,RET12,Ongole
Blue Silk Thread Bangle Set with Stone and Pearl Embellishment,Jewellary,RET12,Ongole
White Silk Thread Bangle with Stone Work,Jewellary,RET12,Ongole
Red Silk Thread Bangle Set with Stone and Pearl Embellishment,Jewellary,RET12,Ongole
Silk thread bangle with pink and orange color combination and stone studded design,Jewellary,RET12,Ongole
Blue and Red Silk Thread Bangle with Golden Stones,Jewellary,RET12,Ongole
Blue Silk Thread Bangle Set with Stone Work,Jewellary,RET12,Ongole
Yellow Silk Thread Bangle Set with Stone Work for Women,Jewellary,RET12,Ongole
Pink and gold silk thread bangle with kundan stones,Jewellary,RET12,Ongole
Beautiful Wicker Baske,,MISSING,Ongole
Handwoven Wicker Basket with Lid for Storage and Organization,Home Décor,RET16,Ongole
Handwoven Wicker Basket with Lid for Storage and Organization,Home Décor,RET16,Ongole
Handcrafted Wicker Basket with Lid for Storage and Organization,Home Décor,RET16,Ongole
Luxury Grey Handwoven Cotton Napkin,Home Décor,RET16,Ongole
Brown and Black Plaid Handkerchief,Home Décor,RET16,Ongole
Blue and Red Plaid Handkerchief,Home Décor,RET16,Ongole
Green and Brown Plaid Cotton Handkerchief,Home Décor,RET16,Ongole
Brown and Black Gingham Cotton Fabric Handkerchief,Home Décor,RET16,Ongole
Brown and Black Gingham Cotton Fabric Handkerchief,Home Décor,RET16,Ongole
Red and Green Plaid Cotton Fabric Napkin,hand looms,RET12,Ongole
Green and Blue Plaid Handkerchief,Home Décor,RET16,Ongole
Soft and Absorbent Cotton Napkins,hand looms,RET12,Ongole
Plaid Cotton Fabric Napkin,hand looms,RET12,Ongole
Claret Red Dinner Napkins,,MISSING,Ongole
Striped Faux Leather Handbag,Home Décor,RET16,Ongole
Women's Fashionable Evening Clutch Purse with Beaded Flowers,Fashion,RET12,Ongole
Women's Mini PU Leather Top-Handle Bag,Home Décor,RET16,Ongole
Chic and Stylish Pink Handbag with Chain Strap,Home Décor,RET16,Ongole
Women's Small Crossbody Bag with Chain Strap,Home Décor,RET16,Ongole
Women's Handbag - Blue,Home Décor,RET16,Ongole
Women's Handbag with Long Strap,Home Décor,RET16,Ongole
Women's  Wallet,,MISSING,Ongole
Black Faux Leather Wallet with Button Closure,,MISSING,Ongole
"Forever Young Women's Wallet, PU Leather Bifold Clutch Wallets with Snap Closure",,MISSING,Ongole
SR Cleaning: All-Purpose Cleaner,Floor cleners,RET10,Ongole
SR Amaravathi Phenyle Herbal Floor Cleaner - Rose,Floor cleners,RET10,Ongole
Silver color Hanging Blouse Tassels,Fashion,RET12,Ongole
Green and gold color Hanging Blouse Tassels,Fashion,RET12,Ongole
Yellow color Hanging Blouse Tassels,Fashion,RET12,Ongole
Pink color Hanging Blouse Tassels,Fashion,RET12,Ongole
Blue color Hanging Blouse Tassels,Fashion,RET12,Ongole
Green  Hanging Blouse Tassels,Fashion,RET12,Ongole
Red Embroidery Hanging Blouse Tassels,Fashion,RET12,Ongole
Green color Hanging Blouse Tassels,Fashion,RET12,Ongole
Red Hanging Blouse Tassels,Fashion,RET12,Ongole
Pink Hanging Blouse Tassels,Fashion,RET12,Ongole
Yellow Hanging Blouse Tassels,Fashion,RET12,Ongole
Silver color Blouse Tassel  with Golden Embroidery,Fashion,RET12,Ongole
Green color Fuchsia Blouse Tassel with Golden Beads,Fashion,RET12,Ongole
"Purple Silk Blouse Tassel  with Golden Embroidery""",Fashion,RET12,Ongole
Fuchsia Blouse Tassel with Golden Beads,Fashion,RET12,Ongole
Long Red Silk Tassels with Golden Caps for Jewelry Making and DIY Crafts,Jewellary,RET12,Ongole
"Royal Blue Saree Tassels with Golden Ring for Sewing, Crafting",Fashion,RET12,Ongole
Silver Saree Tassels Latkans for Blouse Saree Lehenga Dupatta and Art Craft,Fashion,RET12,Ongole
"Fuchsia Saree Tassels with Golden Ring for Sewing, Crafting and Decorations",Fashion,RET12,Ongole
Fuchsia Hanging Tassel Set,,MISSING,Ongole
"Handmade navy blue silk thread tassels with golden ring for jewelry making, DIY craft, clothing decoration",hand looms,RET12,Ongole
Red Tassels with Gold Accents,Jewellary,RET12,Ongole
Green Saree Silk Tassel,Fashion,RET12,Ongole
Black color saree tassles,Fashion,RET12,Ongole
Light Blue Saree Tassels with Golden Beads,Fashion,RET12,Ongole
Colorful Handwoven Wicker Basket with Handle,Home Décor,RET16,Ongole
Pink Stone Necklace Set with Golden Pendant and Earrings,Jewellary,RET12,Ongole
Red Beaded Necklace Set with Stone Pendant and Earrings,Jewellary,RET12,Ongole
Green Beads Antique Gold Necklace Set,Jewellary,RET12,Ongole
"Gold-plated, pearl, and green stone necklace set with intricate detailing",Jewellary,RET12,Ongole
Exquisite Indian Ethnic Gold Plated Kundan Meenakari Beads Necklace Set With Earrings,Jewellary,RET12,Ongole
Royal Blue Beads Long Necklace with Kundan Pendant and Earrings Set,Jewellary,RET12,Ongole
Green Stone Kundan Meenakari Necklace Set,Jewellary,RET12,Ongole
Red Beads Traditional Indian Necklace Set,Jewellary,RET12,Ongole
Bridal Gold Plated Kundan Meenakari Pearl Necklace Set With Earrings For Women,Jewellary,RET12,Ongole
Green Beaded Necklace and Earrings Set with Rhinestone Pendant,Jewellary,RET12,Ongole
Green Stone Necklace Set with Earrings,Jewellary,RET12,Ongole
Stunning Emerald Green Beaded Necklace with Golden Beads,Jewellary,RET12,Ongole
Gold Plated Traditional Indian Beaded Chain Necklace with Red Beads,Jewellary,RET12,Ongole
Bridal Gold Plated Antique Necklace Set With Green Stones,Jewellary,RET12,Ongole
Gold-plated Kundan and Meenakari Necklace Set with Ruby Stones,Jewellary,RET12,Ongole
Ruby and Diamond Necklace Set in Gold Model,Jewellary,RET12,Ongole
Stunning Kundan and Pearl Necklace Set with Gold Plated Pendan,Jewellary,RET12,Ongole
Gold-plated traditional Indian necklace set with intricate detailing and colorful stones,Jewellary,RET12,Ongole
Women's Small Black Checkered Handbag with Top Handle,Home Décor,RET16,Ongole
Handmade Jute Tote Bag with Floral Embroidery and Button Closure,Home Décor,RET16,Ongole
Pink and Blue Handbag with Zipper Closure jute bag,Home Décor,RET16,Ongole
Handmade Jute Tote Bag with Red Cotton Pocket and Button Detail,Home Décor,RET16,Ongole
Elegant Velvet Clutch with Embroidered Trim,,MISSING,Ongole
"Jute Bag with a Message Save Earth, No Plasti",Home Décor,RET16,Ongole
Black colour embroidered Blouse Pieces,Fashion,RET12,Ongole
Green blouse Piece with pink floral embroidery,Fashion,RET12,Ongole
Blush pink embroidered blouse piece,Fashion,RET12,Ongole
Georgette  Blouse Pieces With Embroidery Work,Fashion,RET12,Ongole
Embroidered Blouse Piece With Floral Butta Work,Fashion,RET12,Ongole
Pink  Blouse  Piece  with Golden Embroidery Work,Fashion,RET12,Ongole
100 Pieces White Paper Plates with Pink Floral Design,Disposable,RET16,Ongole
Wooden Stool with Cushion,,MISSING,Ongole
Pink Fabric Flower Earrings with Pearl Beads,Jewellary,RET12,Ongole
Blue Fabric Flower Earrings with Pearl Center,Jewellary,RET12,Ongole
Jute Water Bottle Gift Bag with Colorful Stripes,Home Décor,RET16,Ongole
Handwoven Cotton Sling and Jute Bag with Traditional Indian Embroidery,Home Décor,RET16,Ongole
Red and White Striped Jute Bag with Polka Dotted Bottom,Home Décor,RET16,Ongole
Jute Elephant Coin Purse,Fashion,RET12,Ongole
Jute File Folder with Button Closure,Home Décor,RET16,Ongole
Carry-on Jute Bag with PU Leather Handles,Home Décor,RET16,Ongole
Floral Print Canvas Tote Bag with Zipper Closure and Rope Handles,Home Décor,RET16,Ongole
Jute Tote Bag with Zippered Closure and Front Pocket,Home Décor,RET16,Ongole
Green and White Striped Jute Tote Bag with Greek Key Design,Home Décor,RET16,Ongole
Blue Handwoven Jute Tote Bag with Colorful Striped and Floral Print,Home Décor,RET16,Ongole
Embroidered Elephant Handbag with Tassels,Home Décor,RET16,Ongole
Blue and White Gingham Jute Tote Bag,Home Décor,RET16,Ongole
Women's Fashion Handbag  Mesh Shoulder Bag,Home Décor,RET16,Ongole
Small Red Butterfly Jute Tote Bag,Home Décor,RET16,Ongole
The product title could be Jute Tote Bag with Pink Elephant,Home Décor,RET16,Ongole
Pink Hand Embroidered Jute Bag with Zipper Closure,Home Décor,RET16,Ongole
"The product title could be something like ""Jute Tote Bag with Red Floral Print",Home Décor,RET16,Ongole
Embroidered Elephant Handbag with Beaded Handles,Home Décor,RET16,Ongole
Red and gold brocade mini tote bag with colorful embroidery,Home Décor,RET16,Ongole
Blue Handbag,Home Décor,RET16,Ongole
Striped Jute Tote Bag with Button Closure,Home Décor,RET16,Ongole
Half and Half Jute Tote Bag with Button Closure,Home Décor,RET16,Ongole
"The title of the product could be ""Jute Tote Bag with Colorful Floral Print and Blue Trim",Home Décor,RET16,Ongole
Handmade Jute Bag with Colorful Embroidery and Zipper Closure,Home Décor,RET16,Ongole
Blue and Tan Striped Jute Tote Bag,Home Décor,RET16,Ongole
Butterfly Jute Tote Bag,Home Décor,RET16,Ongole
Handmade Cotton Fabric Document Bag,Home Décor,RET16,Ongole
Wicker Heart-Shaped Basket,Home Décor,RET16,Ongole
Wicker Picnic Basket,Home Décor,RET16,Ongole
Wicker Oval Basket,Home Décor,RET16,Ongole
Wicker Picnic Basket big,Home Décor,RET16,Ongole
Embroidered Handcrafted Indian Ethnic Mirror Work Wallet Clutch Purse,Fashion,RET12,Ongole
Maroon Hand Embroidered Cotton Bag with Mirror Work,Home Décor,RET16,Ongole
Handmade Green Cotton Fabric Potli Bag with Red Embroidery and Mirror Work,Home Décor,RET16,Ongole
Handmade Indian Cotton Shoulder Bag with Embroidery and Mirror Work,Home Décor,RET16,Ongole
Red Handwoven Plastic Basket,Home Décor,RET16,Ongole
Blue and Black Handwoven Market Tote,Fashion,RET12,Ongole
Beaded Handbag with Pink and White Checkered Pattern,Home Décor,RET16,Ongole
Handmade Colorful Plastic Woven Tote Bag,Home Décor,RET16,Ongole
Handwoven Green and Yellow Market Tote Bag,Home Décor,RET16,Ongole
Beaded Handbag with Double Handles,Home Décor,RET16,Ongole
Handmade Orange & White Plastic Beaded Market Tote Bag,Home Décor,RET16,Ongole
Green Beaded Handbag,Home Décor,RET16,Ongole
Small Green Plastic Handbag with Beaded Handles,Home Décor,RET16,Ongole
Beaded red and white mini tote bag,Home Décor,RET16,Ongole
Handmade pink and white crochet bag,Home Décor,RET16,Ongole
Handmade Bright Pink Plastic String Tote Bag,Home Décor,RET16,Ongole
Handmade Red netted bag with round handles,Home Décor,RET16,Ongole
Handmade Macrame Bag with Red and Yellow Accents,Home Décor,RET16,Ongole
Small Green Handbag,Home Décor,RET16,Ongole
Handmade Bright Pink Mini Market Bag,Home Décor,RET16,Ongole
Handmade yellow plastic string bag,Home Décor,RET16,Ongole
100 Paper Plates set,Disposable,RET16,Ongole
Jute Luggage bag,Home Décor,RET16,Ongole
sonchiraiyacandles,Pooja,RET16,Ongole
Jute 10,Home Décor,RET16,Ongole
sonchiraiya Candle,Pooja,RET16,Ongole
Lunch Bag 001,Home Décor,RET16,Ongole
Jute Bag 005,Home Décor,RET16,Ongole
Yellow color Hand Bag,Home Décor,RET16,Ongole
Jute Bag red color,Home Décor,RET16,Ongole
100 Paper Plates set Multicolor,Disposable,RET16,Ongole
Jute Carrier Lunch Bag,Home Décor,RET16,Ongole
Handmade jute wall hanging with two birds,Home Décor,RET16,Ongole
Decorative Toy 05,kids,RET12,Ongole
Handmade Bird Nest Hanging Decoration,Home Décor,RET16,Ongole
sonchiraiya Decorative Flower wasses06,Home Décor,RET16,Ongole
sonchiraiya Decorative Flower wasses 04,Home Décor,RET16,Ongole
sonchiraiya Decorative Flower wasses07,Home Décor,RET16,Ongole
sonchiraiya Decorative Flower wasses 03,Home Décor,RET16,Ongole
sonchiraiya Decorative Flower wasses 05,Home Décor,RET16,Ongole
sonchiraiya decorativeflower wasses 02,Home Décor,RET16,Ongole
Jute Carrier Lunch Bag,Home Décor,RET16,Ongole
Jute Carrier Bag 001,Home Décor,RET16,Ongole
1Pack of 6 Candles 5 Packets,Pooja,RET16,Ongole
sonchiraiya,,MISSING,Ongole
Pack of 8 White Spiral Candles 10 Packets,Pooja,RET16,Ongole
Jute Lunch Bag,Home Décor,RET16,Ongole
Set of 6 White Candles 5 packets,Pooja,RET16,Ongole
sonchiraiya Carrier Bag,Home Décor,RET16,Ongole
Tabala full set,,MISSING,Ongole
Musical Instrument Tasha,,MISSING,Ongole
2 Pack Set of 12 Candles,Pooja,RET16,Ongole
Floating Flower-Shaped Candles 10 Packets,Pooja,RET16,Ongole
Set of 8 White Candles 10 packets,Pooja,RET16,Ongole
Theenmar Dhol,,MISSING,Ongole
Jute bag for multi parpass (unisex),Home Décor,RET16,Ongole
JUTE11,Home Décor,RET16,Ongole
Disposable Plates,Disposable,RET16,Ongole
Paper plates 100 plates,Disposable,RET16,Ongole
High quality  Brass Drum,Home Décor,RET16,Ongole
FLOOR CLEANING,Floor cleners,RET10,Ananthapur
"**Product Title:**Ocean Fresh Pine Floor Cleaner,",Floor cleners,RET10,Ananthapur
Floor Cleaner,Floor cleners,RET10,Ananthapur
Bright Cleaning Products 500 ML Pine Gel,Kitchen,RET16,Ananthapur
 Bridal Gold Plated Kundan Meenakari Choker Necklace Set with Earrings for Women,Jewellary,RET12,Ananthapur
 Green Glass Rhinestone Bangle Set,Jewellary,RET12,Ananthapur
 Baby Girls Cotton Casual Dress - Grey Plaid,Fashion,RET12,Ananthapur
 Girls' Blue Striped Party Dress with Bow Sash,,MISSING,Ananthapur
 Handwoven Market Tote Bag,Home Décor,RET16,Ananthapur
 Pearl Beaded and Rhinestone Bangle Set,Jewellary,RET12,Ananthapur
 Gold Plated Traditional Indian Maang Tikka for Women,Jewellary,RET12,Ananthapur
 American Diamond Bridal Necklace Set with Earrings and Maang Tikka,Jewellary,RET12,Ananthapur
 Girls Plaid Ruffle Sleeve Dress with Bow Detail,,MISSING,Ananthapur
 Girls' Casual Cotton A-Line Dress with Floral Print and Bow Detail,hand looms,RET12,Ananthapur
 Indian Traditional Gold Plated Necklace Set with Earrings for Women,Jewellary,RET12,Ananthapur
 Girls' Casual Printed A-Line Dress,,MISSING,Ananthapur
 Rhinestone Crystal Hair Clip Barrette for Women Girls Hair Accessories,Fashion,RET12,Ananthapur
 Indian Traditional Rhinestone Bangle Bracelet with Hanging Pearls,Jewellary,RET12,Ananthapur
 Designer Golden Bangles with Hanging Beads for Women,Jewellary,RET12,Ananthapur
"""Stunning Cubic Zirconia Baguette Stud Earrings Gold Plated Sterling",Home Décor,RET16,Ananthapur
 Golden Jhumka Earrings with Intricate Floral Design,Jewellary,RET12,Ananthapur
 Serene Purple Teardrop Necklace and Earrings Set,Jewellary,RET12,Ananthapur
 Traditional gold plated pendant necklace with intricate detailing and vibrant gemstones,Jewellary,RET12,Ananthapur
 Traditional Indian Gold Plated Long Necklace Set with Red Beads and Pearls,Jewellary,RET12,Ananthapur
 Delicate Gold-Plated Leaf Design Maang Tikka for Women,Jewellary,RET12,Ananthapur
 Sparkling Rhinestone Bow Hair Clips,Fashion,RET12,Ananthapur
 Oxidized Silver Plated Traditional Jhumka Earrings With White Stones,Jewellary,RET12,Ananthapur
" ""Stunning Silver Mirror Jhumka Earrings with Pearl Drops""",Jewellary,RET12,Ananthapur
Gold Plated Kundan and Polki Stud Earrings,Jewellary,RET12,Ananthapur
 Multicolor Kundan Meenakari Jhumka Earrings,Jewellary,RET12,Ananthapur
Gold Glittery Glass Bangle Set of 8,Jewellary,RET12,Ananthapur
 Set of 8 Traditional Indian Rhinestone Wedding Bangle Bracelets,Jewellary,RET12,Ananthapur
Plated Traditional Long Chain Drop Earrings with Green Stones for Women,Jewellary,RET12,Ananthapur
 Elegant Rhinestone Flower Hair Clip,Fashion,RET12,Ananthapur
 Bridal Hair Accessory Juda Pin With Gajra Bun Flower for Women,Fashion,RET12,Ananthapur
 Brown Polyester Casual School Bag,Home Décor,RET16,Ananthapur
 Women's Tote Bag with MK Monogram Pattern and Small Wallet,Home Décor,RET16,Ananthapur
Blue Geometric Print Polyester School Bag,Home Décor,RET16,Ananthapur
 Brown Faux Leather Tote Bag with Gold Accents,Home Décor,RET16,Ananthapur
Unisex Black and White Geometric  SCHOOL Print Backpack,,MISSING,Ananthapur
"The product title could be: Tiffin Bag for Office, School, College, Kids, Men, Women, Girls, Boys - Grey**",Home Décor,RET16,Ananthapur
 Red Rose Gajra with Golden Beads for Women,Jewellary,RET12,Ananthapur
 Artificial Rose Gajra for Women,,MISSING,Ananthapur
 Bifold Wallet with Zip Coin Pocket,,MISSING,Ananthapur
" ""Stunning Gold-plated Chandbali-style Pendant Mangalsutra with Black Beads""",Home Décor,RET16,Ananthapur
 Traditional Indian Gold Plated Kempu Necklace Set With Earrings For Women,Jewellary,RET12,Ananthapur
 American Diamond and Ruby Long Earrings,Jewellary,RET12,Ananthapur
 Gold Plated Traditional Indian Necklace Set with Red Beads and Stones,Jewellary,RET12,Ananthapur
 Ruby and Diamond Necklace with Pearl Drop,Jewellary,RET12,Ananthapur
 Gold-plated traditional Indian choker necklace set with green stones and pearls,Jewellary,RET12,Ananthapur
Gold Plated CZ Stone Studded Chandbali Earrings,Jewellary,RET12,Ananthapur
 Gold Plated Ruby and Cubic Zirconia Stud Earrings,Jewellary,RET12,Ananthapur
 Green Stone Gold Plated Traditional Necklace Set,Jewellary,RET12,Ananthapur
 American Diamond Necklace Set with Earrings in Silver Finish,Jewellary,RET12,Ananthapur
" ""Stunning South Indian Style Gold Plated Jhumka Earrings with Ruby and Pearl Drop""",Jewellary,RET12,Ananthapur
 Gold Plated Textured Bangle Set of 2,Jewellary,RET12,Ananthapur
" ""CZ Stone Studded Brass Earrings with Push Back Closure""",Jewellary,RET12,Ananthapur
Gold Plated CZ Stone and Pearl Earrings,Jewellary,RET12,Ananthapur
 Green and gold silk saree with floral motifs,Fashion,RET12,Ananthapur
 Pink Saree With Black Pallu And Blouse,Fashion,RET12,Ananthapur
 Pink and Green Kanchipuram Silk Saree With Peacock zari woven border,Fashion,RET12,Ananthapur
 Peach Pure Handloom Kora Muslin Saree With Blouse Piece,Fashion,RET12,Ananthapur
 Silver Tissue Kanjivaram Silk Saree With Rich Zari Pallu And Blouse,Fashion,RET12,Ananthapur
 Cream and gold zari woven Kanjivaram silk saree,Fashion,RET12,Ananthapur
 Pink Tissue Silk Saree With Silver Zari Weaving,Fashion,RET12,Ananthapur
 Silver Tissue Silk Saree With Floral Butta Work,Fashion,RET12,Ananthapur
